,Model4_class0,Model4_class1,Label
1812,0.0002449454623274505,0.9997550845146179,1
1813,0.0002609284711070359,0.9997391104698181,1
1814,0.0002533734659664333,0.9997466206550598,1
1815,0.9993775486946106,0.0006224500248208642,0
1816,0.0002459536481183022,0.999754011631012,1
1817,0.9993720650672913,0.0006279416847974062,0
1818,0.00108474085573107,0.9989153146743774,1
1819,0.00025026118964888155,0.9997497200965881,1
1820,0.0002479596878401935,0.9997519850730896,1
1821,0.9993749260902405,0.0006251438753679395,0
1822,0.00025473718415014446,0.9997453093528748,1
1823,0.9993789196014404,0.0006210888386704028,0
1824,0.00024894587113521993,0.9997510313987732,1
1825,0.0002520823909435421,0.9997479319572449,1
1826,0.0002495796943549067,0.9997504353523254,1
1827,0.00025343193556182086,0.9997466206550598,1
1828,0.0002458239905536175,0.9997541308403015,1
1829,0.0002530236670281738,0.9997469782829285,1
1830,0.0003509104426484555,0.9996490478515625,1
1831,0.0002495528315193951,0.9997504353523254,1
1832,0.00039017238304950297,0.9996098875999451,1
1833,0.00024328968720510602,0.9997567534446716,1
1834,0.9993744492530823,0.0006255269981920719,0
1835,0.999372661113739,0.0006273476756177843,0
1836,0.9993847608566284,0.0006152437417767942,0
1837,0.9993579983711243,0.0006420313729904592,0
1838,0.0002514724328648299,0.9997485280036926,1
1839,0.000251722609391436,0.9997482895851135,1
1840,0.9168089032173157,0.08319112658500671,0
1841,0.9993756413459778,0.0006244289688766003,0
1842,0.004311793949455023,0.9956881403923035,1
1843,0.00026953464839607477,0.9997304081916809,1
1844,0.00025068846298381686,0.9997493624687195,1
1845,0.9993783235549927,0.0006216753972694278,0
1846,0.9993512034416199,0.0006488414946943521,0
1847,0.00025485671358183026,0.9997451901435852,1
1848,0.00024397028028033674,0.9997560381889343,1
1849,0.0002478450769558549,0.9997521042823792,1
1850,0.0002524718292988837,0.9997475743293762,1
1851,0.00025182991521432996,0.999748170375824,1
1852,0.00024955993285402656,0.9997504353523254,1
1853,0.0002474080538377166,0.9997525811195374,1
1854,0.00024441941059194505,0.9997555613517761,1
1855,0.9993804693222046,0.000619542202912271,0
1856,0.842736542224884,0.15726342797279358,0
1857,0.9993832111358643,0.0006167102255858481,0
1858,0.9993854761123657,0.0006144485087133944,0
1859,0.0002535757375881076,0.9997463822364807,1
1860,0.9993705153465271,0.0006295170751400292,0
1861,0.9993352293968201,0.0006646879483014345,0
1862,0.00024929051869548857,0.9997506737709045,1
1863,0.0002455529756844044,0.9997544884681702,1
1864,0.0030669255647808313,0.996933102607727,1
1865,0.9993500113487244,0.0006499970331788063,0
1866,0.9992382526397705,0.0007617674418725073,0
1867,0.00025254403590224683,0.9997474551200867,1
1868,0.00025869952514767647,0.99974125623703,1
1869,0.9993496537208557,0.0006503713666461408,0
1870,0.9993711113929749,0.0006288990844041109,0
1871,0.9993404746055603,0.000659488548990339,0
1872,0.9993758797645569,0.0006241341470740736,0
1873,0.0002469628816470504,0.9997530579566956,1
1874,0.0002691925619728863,0.9997307658195496,1
1875,0.00026129768230021,0.9997387528419495,1
1876,0.00025335847749374807,0.9997466206550598,1
1877,0.00025079675833694637,0.9997492432594299,1
1878,0.00024781699175946414,0.9997522234916687,1
1879,0.9993669390678406,0.0006330985925160348,0
1880,0.9989318251609802,0.0010682004503905773,0
1881,0.0002557497937232256,0.9997442364692688,1
1882,0.9993700385093689,0.0006300077657215297,0
1883,0.000391168228816241,0.9996088147163391,1
1884,0.0002535032108426094,0.9997465014457703,1
1885,0.9993707537651062,0.000629324815236032,0
1886,0.0002530557394493371,0.9997469782829285,1
1887,0.0004422444326337427,0.9995577931404114,1
1888,0.0002524780866224319,0.9997475743293762,1
1889,0.9993855953216553,0.0006143876235000789,0
1890,0.0002538103435654193,0.9997461438179016,1
1891,0.00024958254653029144,0.9997504353523254,1
1892,0.9993684887886047,0.0006315660430118442,0
1893,0.9993762373924255,0.000623823725618422,0
1894,0.9993859529495239,0.0006140850018709898,0
1895,0.999363362789154,0.0006366819143295288,0
1896,0.0002510675403755158,0.9997488856315613,1
1897,0.0002503237337805331,0.9997497200965881,1
1898,0.000263800349785015,0.9997361302375793,1
1899,0.9993071556091309,0.0006927944486960769,0
1900,0.9993725419044495,0.0006274481420405209,0
1901,0.00024689201381988823,0.9997530579566956,1
1902,0.9993671774864197,0.0006328554591163993,0
1903,0.00024988019140437245,0.9997500777244568,1
1904,0.00024935611872933805,0.9997506737709045,1
1905,0.9993458390235901,0.0006541851325891912,0
1906,0.00026875073672272265,0.9997312426567078,1
1907,0.9993671774864197,0.0006328466697596014,0
1908,0.9993122816085815,0.0006876977276988328,0
1909,0.999369204044342,0.0006308670272119343,0
1910,0.9993696808815002,0.0006303020054474473,0
1911,0.9993860721588135,0.0006139512988738716,0
1912,0.000247609568759799,0.9997523427009583,1
1913,0.00024660711642354727,0.9997534155845642,1
1914,0.0002503241994418204,0.9997497200965881,1
1915,0.9993863105773926,0.0006136859301477671,0
1916,0.00027606551884673536,0.9997239708900452,1
1917,0.9993782043457031,0.00062175327911973,0
1918,0.00025140674551948905,0.9997486472129822,1
1919,0.9993815422058105,0.0006184608209878206,0
1920,0.99649977684021,0.0035002371296286583,0
1921,0.9993450045585632,0.0006550034158863127,0
1922,0.9993720650672913,0.0006279958761297166,0
1923,0.9993780851364136,0.0006218827911652625,0
1924,0.00024912870139814913,0.9997509121894836,1
1925,0.9993785619735718,0.0006214381428435445,0
1926,0.9993795156478882,0.0006204296369105577,0
1927,0.0002496803645044565,0.9997503161430359,1
1928,0.9993732571601868,0.0006267479620873928,0
1929,0.00024716026382520795,0.9997528195381165,1
1930,0.0002469970495440066,0.9997530579566956,1
1931,0.999278724193573,0.000721308751963079,0
1932,0.0002447783190291375,0.9997552037239075,1
1933,0.9993675351142883,0.0006324900314211845,0
1934,0.9993558526039124,0.0006441830773837864,0
1935,0.00024798925733193755,0.9997519850730896,1
1936,0.0002725388912949711,0.9997274279594421,1
1937,0.9718722105026245,0.028127821162343025,0
1938,0.00024852470960468054,0.9997515082359314,1
1939,0.9993553757667542,0.000644599727820605,0
1940,0.00025168925640173256,0.9997482895851135,1
1941,0.0002489646431058645,0.9997510313987732,1
1942,0.9993600249290466,0.0006400342681445181,0
1943,0.0002511702768970281,0.9997488856315613,1
1944,0.00037046673242002726,0.9996294975280762,1
1945,0.9993771910667419,0.0006228422862477601,0
1946,0.999347984790802,0.0006520650931634009,0
1947,0.004133469425141811,0.9958665370941162,1
1948,0.0002528191835153848,0.9997472167015076,1
1949,0.9993807077407837,0.0006192251457832754,0
1950,0.9993799924850464,0.0006200156640261412,0
1951,0.9740924835205078,0.025907520204782486,0
1952,0.9993638396263123,0.0006361193372868001,0
1953,0.0002504220756236464,0.9997496008872986,1
1954,0.9993688464164734,0.000631182745564729,0
1955,0.0002470356412231922,0.999752938747406,1
1956,0.9993730187416077,0.000627016881480813,0
1957,0.99937903881073,0.0006209005368873477,0
1958,0.9993058443069458,0.0006941499887034297,0
1959,0.9993295669555664,0.0006704463739879429,0
1960,0.0002523644652683288,0.9997475743293762,1
1961,0.9993624091148376,0.0006376396049745381,0
1962,0.9993902444839478,0.0006097150617279112,0
1963,0.0002481643168721348,0.9997518658638,1
1964,0.00037015293492004275,0.9996298551559448,1
1965,0.9993709921836853,0.0006290496094152331,0
1966,0.0002455154899507761,0.9997544884681702,1
1967,0.9993569254875183,0.0006430583307519555,0
1968,0.00029769580578431487,0.9997022747993469,1
1969,0.9993627667427063,0.0006372799398377538,0
1970,0.9993425011634827,0.0006575261359103024,0
1971,0.00026017354684881866,0.9997398257255554,1
1972,0.00023956668155733496,0.9997604489326477,1
1973,0.00044570164754986763,0.9995543360710144,1
1974,0.9993207454681396,0.0006792807835154235,0
1975,0.9993858337402344,0.000614130578469485,0
1976,0.9993619322776794,0.0006380607956089079,0
1977,0.00024628356914035976,0.9997537732124329,1
1978,0.9993757605552673,0.0006242114468477666,0
1979,0.9993639588356018,0.0006360626430250704,0
1980,0.9993539452552795,0.0006460709264501929,0
1981,0.9993763566017151,0.0006236381595954299,0
1982,0.00044526634155772626,0.9995546936988831,1
1983,0.9993805885314941,0.0006194403395056725,0
1984,0.999363362789154,0.0006366115412674844,0
1985,0.00024812621995806694,0.9997518658638,1
1986,0.9993846416473389,0.0006153950234875083,0
1987,0.000249283853918314,0.9997506737709045,1
1988,0.9993683695793152,0.0006316093495115638,0
1989,0.9993807077407837,0.0006192774162627757,0
1990,0.9993464350700378,0.0006535731954500079,0
1991,0.00024591846158728004,0.9997541308403015,1
1992,0.9993588328361511,0.0006412070360966027,0
1993,0.9993531107902527,0.0006468521314673126,0
1994,0.9965618252754211,0.0034381509758532047,0
1995,0.999366819858551,0.0006332470220513642,0
1996,0.9934970140457153,0.006503003649413586,0
1997,0.999380350112915,0.0006195840542204678,0
1998,0.00025301738060079515,0.9997469782829285,1
1999,0.9993502497673035,0.0006496960413642228,0
2000,0.00040859918226487935,0.9995914101600647,1
2001,0.0002442444674670696,0.9997557997703552,1
2002,0.0002480812545400113,0.9997518658638,1
2003,0.9993671774864197,0.00063288927776739,0
2004,0.9952294826507568,0.004770549479871988,0
2005,0.00026697502471506596,0.999733030796051,1
2006,0.9993613362312317,0.0006386147579178214,0
2007,0.999380350112915,0.0006196065223775804,0
2008,0.9989612102508545,0.0010387784568592906,0
2009,0.000251768680755049,0.999748170375824,1
2010,0.9993650317192078,0.0006349803297780454,0
2011,0.9993830919265747,0.0006168412510305643,0
2012,0.999369204044342,0.0006308179581537843,0
2013,0.9993368983268738,0.000663089391309768,0
2014,0.9993674159049988,0.0006326389848254621,0
2015,0.00024989305529743433,0.9997500777244568,1
2016,0.0002563588786870241,0.999743640422821,1
2017,0.9992995262145996,0.0007004810613580048,0
2018,0.00024640545598231256,0.9997535347938538,1
2019,0.999358594417572,0.0006413769442588091,0
2020,0.9993826150894165,0.0006173583096824586,0
2021,0.0002649621164891869,0.9997350573539734,1
2022,0.9993612170219421,0.0006388193578459322,0
2023,0.0002470947802066803,0.999752938747406,1
2024,0.9993584752082825,0.000641551217995584,0
2025,0.0002485604491084814,0.9997513890266418,1
2026,0.9993515610694885,0.0006484535406343639,0
2027,0.9993851184844971,0.0006148694665171206,0
2028,0.00024842447601258755,0.999751627445221,1
2029,0.9993681311607361,0.0006319182575680315,0
2030,0.00024677434703335166,0.9997531771659851,1
2031,0.9993776679039001,0.0006224061362445354,0
2032,0.000246199982939288,0.9997537732124329,1
2033,0.04175889864563942,0.9582410454750061,1
2034,0.9993732571601868,0.0006267661810852587,0
2035,0.999355137348175,0.0006448184140026569,0
2036,0.000252003112109378,0.9997480511665344,1
2037,0.00025765757891349494,0.999742329120636,1
2038,0.0002458378148730844,0.9997541308403015,1
2039,0.0006630151765421033,0.9993370175361633,1
2040,0.9993355870246887,0.0006644403911195695,0
2041,0.9993833303451538,0.0006166409002617002,0
2042,0.00028241396648809314,0.9997175335884094,1
2043,0.9993763566017151,0.0006236509652808309,0
2044,0.0002828478463925421,0.9997171759605408,1
2045,0.0002469038008712232,0.9997530579566956,1
2046,0.0002480264229234308,0.9997519850730896,1
2047,0.9993744492530823,0.0006255977205000818,0
2048,0.0002509459445718676,0.9997490048408508,1
2049,0.9993811845779419,0.0006188299157656729,0
2050,0.0002483937132637948,0.999751627445221,1
2051,0.00024500268045812845,0.9997549653053284,1
2052,0.0002458450908306986,0.9997541308403015,1
2053,0.9993519186973572,0.0006481307791545987,0
2054,0.00024941269657574594,0.999750554561615,1
2055,0.9993684887886047,0.0006315762875601649,0
2056,0.0002482288982719183,0.9997517466545105,1
2057,0.000251722609391436,0.9997482895851135,1
2058,0.0002512971987016499,0.9997486472129822,1
2059,0.9986796975135803,0.001320298993960023,0
2060,0.0002455363282933831,0.9997544884681702,1
2061,0.9993724226951599,0.0006276303320191801,0
2062,0.999351441860199,0.000648580607958138,0
2063,0.00024398774257861078,0.9997560381889343,1
2064,0.9993626475334167,0.0006373774376697838,0
2065,0.999383807182312,0.0006162009085528553,0
2066,0.9993674159049988,0.0006325693102553487,0
2067,0.99937903881073,0.0006208792328834534,0
2068,0.00027110317023471,0.9997288584709167,1
2069,0.9993680119514465,0.0006320450338535011,0
2070,0.9993488192558289,0.0006511925021186471,0
2071,0.9993442893028259,0.0006556881708092988,0
2072,0.9993665814399719,0.0006333815981633961,0
2073,0.9993626475334167,0.0006374166114255786,0
2074,0.0002482985146343708,0.9997517466545105,1
2075,0.00024537229910492897,0.9997546076774597,1
2076,0.9993706345558167,0.0006293643964454532,0
2077,0.0002501700655557215,0.9997498393058777,1
2078,0.9993871450424194,0.0006128387176431715,0
2079,0.00024823955027386546,0.9997517466545105,1
2080,0.9993782043457031,0.000621717656031251,0
2081,0.9993777275085449,0.0006221930962055922,0
2082,0.9993639588356018,0.0006360815023072064,0
2083,0.00024234558804892004,0.999757707118988,1
2084,0.9993625283241272,0.0006374621298164129,0
2085,0.0002540994610171765,0.9997459053993225,1
2086,0.00024732176098041236,0.9997527003288269,1
2087,0.00028341173310764134,0.999716579914093,1
2088,0.0002814594772644341,0.9997184872627258,1
2089,0.0002463286218699068,0.9997536540031433,1
2090,0.00024708936689421535,0.999752938747406,1
2091,0.9993588328361511,0.0006411177455447614,0
2092,0.9993723034858704,0.0006277364445850253,0
2093,0.9993607401847839,0.0006392849609255791,0
2094,0.0002518592227715999,0.999748170375824,1
2095,0.9993694424629211,0.0006305917049758136,0
2096,0.0002729848783928901,0.9997269511222839,1
2097,0.9993714690208435,0.0006285908166319132,0
2098,0.9993833303451538,0.0006166853127069771,0
2099,0.0002888547314796597,0.9997110962867737,1
2100,0.00024885640596039593,0.9997511506080627,1
2101,0.00027262596995569766,0.9997273087501526,1
2102,0.00024953403044492006,0.9997504353523254,1
2103,0.9993614554405212,0.0006385365850292146,0
2104,0.9993516802787781,0.0006483231554739177,0
2105,0.9993695616722107,0.0006304714479483664,0
2106,0.9993738532066345,0.0006261193193495274,0
2107,0.9993748068809509,0.0006252675084397197,0
2108,0.00024825730361044407,0.9997517466545105,1
2109,0.9993656277656555,0.0006344114663079381,0
2110,0.00025078095495700836,0.9997492432594299,1
2111,0.9993705153465271,0.0006295611965470016,0
2112,0.9993552565574646,0.0006447607302106917,0
2113,0.9993656277656555,0.0006343790446408093,0
2114,0.9993478655815125,0.00065207714214921,0
2115,0.00024651826242916286,0.9997535347938538,1
2116,0.0002586694899946451,0.9997413754463196,1
2117,0.9993107318878174,0.0006892744568176568,0
2118,0.9993784427642822,0.0006214961176738143,0
2119,0.9993358254432678,0.0006641389918513596,0
2120,0.0002508718171156943,0.9997491240501404,1
2121,0.999363124370575,0.0006368958856910467,0
2122,0.999319314956665,0.000680742843542248,0
2123,0.9993711113929749,0.0006289195152930915,0
2124,0.9993810653686523,0.0006189408013597131,0
2125,0.9993647933006287,0.0006351679330691695,0
2126,0.9993650317192078,0.0006349709001369774,0
2127,0.9989665746688843,0.0010334048420190811,0
2128,0.0010674207005649805,0.9989325404167175,1
2129,0.00024652836145833135,0.9997534155845642,1
2130,0.9993871450424194,0.0006128679378889501,0
2131,0.9993520379066467,0.0006479775765910745,0
2132,0.0002479394315741956,0.9997521042823792,1
2133,0.00024555553682148457,0.9997544884681702,1
2134,0.00025304441805928946,0.9997469782829285,1
2135,0.9993759989738464,0.0006240800721570849,0
2136,0.0006147941458038986,0.9993852376937866,1
2137,0.0002500641858205199,0.9997499585151672,1
2138,0.000252163881668821,0.9997478127479553,1
2139,0.00024949738872237504,0.999750554561615,1
2140,0.9993821382522583,0.000617888115812093,0
2141,0.00024404519353993237,0.9997559189796448,1
2142,0.00025666921283118427,0.9997432827949524,1
2143,0.0002695659932214767,0.9997304081916809,1
2144,0.0002503695141058415,0.9997496008872986,1
2145,0.9993730187416077,0.000627051864285022,0
2146,0.99937903881073,0.0006209614803083241,0
2147,0.0002517655957490206,0.9997482895851135,1
2148,0.0002435579663142562,0.999756395816803,1
2149,0.9993834495544434,0.0006164762889966369,0
2150,0.9993370175361633,0.0006629026611335576,0
2151,0.00030454652733169496,0.9996955394744873,1
2152,0.9993577599525452,0.0006422216538339853,0
2153,0.0002460638643242419,0.9997538924217224,1
2154,0.999365508556366,0.00063444854458794,0
2155,0.9993689656257629,0.0006310949102044106,0
2156,0.9993707537651062,0.0006292213220149279,0
2157,0.0002495361550245434,0.9997504353523254,1
2158,0.00024661136558279395,0.9997534155845642,1
2159,0.9993589520454407,0.000641089107375592,0
2160,0.00026464753318578005,0.9997352957725525,1
2161,0.9993891716003418,0.0006107544177211821,0
2162,0.9993219375610352,0.0006780970725230873,0
2163,0.999358594417572,0.0006413732771761715,0
2164,0.9993639588356018,0.0006361009436659515,0
2165,0.0002536947140470147,0.9997462630271912,1
2166,0.0002500713453628123,0.9997499585151672,1
2167,0.9993845224380493,0.0006154471775516868,0
2168,0.9993844032287598,0.0006155798328109086,0
2169,0.000248833151999861,0.9997511506080627,1
2170,0.9993734955787659,0.0006264816038310528,0
2171,0.9993799924850464,0.0006200044299475849,0
2172,0.00024681034847162664,0.9997531771659851,1
2173,0.999265730381012,0.0007342642056755722,0
2174,0.9993475079536438,0.0006525136413984001,0
2175,0.00024976013810373843,0.9997501969337463,1
2176,0.9993698000907898,0.0006302008405327797,0
2177,0.9993093013763428,0.0006906980415806174,0
2178,0.9993816614151001,0.0006182815995998681,0
2179,0.9993613362312317,0.000638699100818485,0
2180,0.0002477933594491333,0.9997522234916687,1
2181,0.0002442639961373061,0.9997556805610657,1
2182,0.0002484159485902637,0.999751627445221,1
2183,0.9992187023162842,0.0007812536205165088,0
2184,0.9977163076400757,0.0022836916614323854,0
2185,0.00024981918977573514,0.9997501969337463,1
2186,0.9993411898612976,0.0006588509422726929,0
2187,0.9993791580200195,0.0006207638652995229,0
2188,0.9993628859519958,0.0006370751652866602,0
2189,0.0002526413300074637,0.9997473359107971,1
2190,0.0002523009607102722,0.9997476935386658,1
2191,0.00024289150314871222,0.9997571110725403,1
2192,0.9993866682052612,0.0006133423885330558,0
2193,0.9993852376937866,0.0006147056701593101,0
2194,0.00025564664974808693,0.9997443556785583,1
2195,0.00024889581254683435,0.9997511506080627,1
2196,0.9993832111358643,0.0006168055115267634,0
2197,0.0002555808168835938,0.9997443556785583,1
2198,0.0002524260780774057,0.9997475743293762,1
2199,0.9993802309036255,0.000619720492977649,0
2200,0.9993684887886047,0.0006314880447462201,0
2201,0.0002448338782414794,0.9997552037239075,1
2202,0.00024894397938624024,0.9997510313987732,1
2203,0.9993792772293091,0.000620740232989192,0
2204,0.00025436270516365767,0.9997456669807434,1
2205,0.0002526644675526768,0.9997473359107971,1
2206,0.000247770658461377,0.9997522234916687,1
2207,0.99936443567276,0.0006356103112921119,0
2208,0.9993709921836853,0.0006289815064519644,0
2209,0.9990481734275818,0.0009518075967207551,0
2210,0.00024881892022676766,0.9997511506080627,1
2211,0.9993829727172852,0.0006170471315272152,0
2212,0.00024981872411444783,0.9997501969337463,1
2213,0.0002481136762071401,0.9997518658638,1
2214,0.9993595480918884,0.0006405010353773832,0
2215,0.9993756413459778,0.0006243846146389842,0
2216,0.9993672966957092,0.0006327342707663774,0
2217,0.0002436803770251572,0.9997562766075134,1
2218,0.9993783235549927,0.0006216170149855316,0
2219,0.9993712306022644,0.0006287330761551857,0
2220,0.999383807182312,0.0006161993951536715,0
2221,0.00024809924070723355,0.9997518658638,1
2222,0.9993569254875183,0.00064303376711905,0
2223,0.00025109530542977154,0.9997488856315613,1
2224,0.9993860721588135,0.000613912648987025,0
2225,0.9993840456008911,0.0006159468903206289,0
2226,0.0002501116250641644,0.9997498393058777,1
2227,0.9993510842323303,0.0006489274674095213,0
2228,0.9993525147438049,0.0006474349065683782,0
2229,0.9993508458137512,0.0006491467356681824,0
2230,0.00024651922285556793,0.9997535347938538,1
2231,0.9993762373924255,0.0006238278583623469,0
2232,0.0002939596597570926,0.999705970287323,1
2233,0.00024893376394174993,0.9997510313987732,1
2234,0.9991393089294434,0.000860695552546531,0
2235,0.9993743300437927,0.0006256692577153444,0
2236,0.9989370703697205,0.0010628843447193503,0
2237,0.9993719458580017,0.0006280305678956211,0
2238,0.9993748068809509,0.0006252343882806599,0
2239,0.9993588328361511,0.0006412039510905743,0
2240,0.0002467432932462543,0.9997532963752747,1
2241,0.00024831932387314737,0.999751627445221,1
2242,0.0002571660152170807,0.9997428059577942,1
2243,0.9993610978126526,0.0006388725596480072,0
2244,0.9993671774864197,0.0006328826420940459,0
2245,0.0004441468045115471,0.9995558857917786,1
2246,0.0002506296441424638,0.9997493624687195,1
2247,0.00026116144726984203,0.999738872051239,1
2248,0.9993688464164734,0.0006311170873232186,0
2249,0.00024333837791346014,0.9997566342353821,1
2250,0.0002692287671379745,0.9997307658195496,1
2251,0.0002531445643398911,0.9997468590736389,1
2252,0.9993420243263245,0.0006579184555448592,0
2253,0.999359667301178,0.0006403594161383808,0
2254,0.00024995478452183306,0.9997500777244568,1
2255,0.9993568062782288,0.0006432410445995629,0
2256,0.0002687125524971634,0.9997312426567078,1
2257,0.9993700385093689,0.0006299819797277451,0
2258,0.0002476183290127665,0.9997523427009583,1
2259,0.0002504955918993801,0.999749481678009,1
2260,0.0002495192748028785,0.9997504353523254,1
2261,0.9993773102760315,0.0006227544508874416,0
2262,0.9993802309036255,0.000619744707364589,0
2263,0.0002456213114783168,0.9997543692588806,1
2264,0.999380350112915,0.0006196674075908959,0
2265,0.9826090335845947,0.017391003668308258,0
2266,0.9993770718574524,0.0006229354185052216,0
2267,0.9993399977684021,0.000659935874864459,0
2268,0.00024429289624094963,0.9997556805610657,1
2269,0.999363362789154,0.0006366464076563716,0
2270,0.9993626475334167,0.00063736253650859,0
2271,0.999372661113739,0.0006273539620451629,0
2272,0.9993828535079956,0.0006170656415633857,0
2273,0.9993797540664673,0.0006201739306561649,0
2274,0.9993661046028137,0.0006338930688798428,0
2275,0.00024858012329787016,0.9997513890266418,1
2276,0.998449444770813,0.001550507266074419,0
2277,0.00024754091282375157,0.9997524619102478,1
2278,0.00024442592984996736,0.9997555613517761,1
2279,0.999349057674408,0.0006509734666906297,0
2280,0.9993826150894165,0.0006173577276058495,0
2281,0.0002499941037967801,0.9997499585151672,1
2282,0.9993510842323303,0.0006489091902039945,0
2283,0.0002508859324734658,0.9997491240501404,1
2284,0.9993770718574524,0.0006229226710274816,0
2285,0.0002502962597645819,0.9997497200965881,1
2286,0.9993745684623718,0.0006254435866139829,0
2287,0.0002448653685860336,0.9997550845146179,1
2288,0.00025285506853833795,0.999747097492218,1
2289,0.00025996577460318804,0.9997400641441345,1
2290,0.9990952014923096,0.0009048674837686121,0
2291,0.0002493223873898387,0.9997506737709045,1
2292,0.9993630051612854,0.0006369498441927135,0
2293,0.0002459189563523978,0.9997541308403015,1
2294,0.00024813474738039076,0.9997518658638,1
2295,0.999373733997345,0.000626281660515815,0
2296,0.9993749260902405,0.0006250472506508231,0
2297,0.9993797540664673,0.0006202085642144084,0
2298,0.9993683695793152,0.000631642178632319,0
2299,0.9993554949760437,0.0006445401231758296,0
2300,0.9993671774864197,0.0006328753661364317,0
2301,0.0002472291234880686,0.9997528195381165,1
2302,0.0002547191979829222,0.9997453093528748,1
2303,0.0002518981054890901,0.9997480511665344,1
2304,0.00025190002634190023,0.9997480511665344,1
2305,0.9993783235549927,0.0006216816254891455,0
2306,0.0002487975580152124,0.9997511506080627,1
2307,0.00025579758221283555,0.9997442364692688,1
2308,0.9993566870689392,0.0006432881928049028,0
2309,0.00025105843087658286,0.9997488856315613,1
2310,0.9993784427642822,0.0006215729517862201,0
2311,0.9993658661842346,0.0006341520347632468,0
2312,0.00024756405036896467,0.9997524619102478,1
2313,0.999349057674408,0.0006509616505354643,0
2314,0.0002682180202100426,0.999731719493866,1
2315,0.9993775486946106,0.0006225034012459219,0
2316,0.0002581486478447914,0.9997418522834778,1
2317,0.00026865059044212103,0.9997313618659973,1
2318,0.9993793964385986,0.0006205435493029654,0
2319,0.9993789196014404,0.0006210751598700881,0
2320,0.9993674159049988,0.0006325696012936532,0
2321,0.9993689656257629,0.0006310296594165266,0
2322,0.9993822574615479,0.0006177703617140651,0
2323,0.0002466177102178335,0.9997534155845642,1
2324,0.9993591904640198,0.0006407952751033008,0
2325,0.00025221126270480454,0.9997478127479553,1
2326,0.0002544863964430988,0.9997455477714539,1
2327,0.9940789937973022,0.005920968018472195,0
2328,0.999363362789154,0.000636596349067986,0
2329,0.000247175368713215,0.9997528195381165,1
2330,0.9993661046028137,0.0006338955136016011,0
2331,0.9993507266044617,0.000649263325612992,0
2332,0.000256024970440194,0.9997439980506897,1
2333,0.00024826914886943996,0.9997517466545105,1
2334,0.9992356300354004,0.0007643495337106287,0
2335,0.00024731113808229566,0.9997527003288269,1
2336,0.9993577599525452,0.0006422756123356521,0
2337,0.9331045746803284,0.0668955072760582,0
2338,0.00026448737480677664,0.9997355341911316,1
2339,0.9993811845779419,0.0006187502294778824,0
2340,0.00024756265338510275,0.9997524619102478,1
2341,0.9993441700935364,0.0006557731539942324,0
2342,0.9993626475334167,0.0006373971700668335,0
2343,0.9993684887886047,0.0006315256468951702,0
2344,0.9993797540664673,0.0006202665390446782,0
2345,0.999347984790802,0.0006519606104120612,0
2346,0.00024452523211948574,0.9997554421424866,1
2347,0.0002478113165125251,0.9997522234916687,1
2348,0.00025463273050263524,0.9997453093528748,1
2349,0.0002506626187823713,0.9997493624687195,1
2350,0.9993681311607361,0.0006318357191048563,0
2351,0.9993651509284973,0.0006348247989080846,0
2352,0.00025012713740579784,0.9997498393058777,1
2353,0.9993636012077332,0.0006364441360346973,0
2354,0.00024992378894239664,0.9997500777244568,1
2355,0.000249870412517339,0.9997500777244568,1
2356,0.9993773102760315,0.0006227532867342234,0
2357,0.0002509194309823215,0.9997491240501404,1
2358,0.0002501824637874961,0.9997498393058777,1
2359,0.9993844032287598,0.0006156194140203297,0
2360,0.9993451237678528,0.0006548226228915155,0
2361,0.9993764758110046,0.0006235205219127238,0
2362,0.00024816408404149115,0.9997518658638,1
2363,0.9993742108345032,0.0006258138455450535,0
2364,0.00025384590844623744,0.9997461438179016,1
2365,0.9993461966514587,0.0006537775043398142,0
2366,0.0002455042558722198,0.9997544884681702,1
2367,0.9993202686309814,0.0006797626265324652,0
2368,0.9993683695793152,0.0006316406652331352,0
2369,0.00024795171339064837,0.9997521042823792,1
2370,0.00027065197355113924,0.999729335308075,1
2371,0.0002592874807305634,0.9997406601905823,1
2372,0.9993844032287598,0.0006155927549116313,0
2373,0.9993789196014404,0.0006210413994267583,0
2374,0.0002496796369086951,0.9997503161430359,1
2375,0.0002676067815627903,0.9997324347496033,1
2376,0.9993784427642822,0.0006214730674400926,0
2377,0.00029302563052624464,0.9997069239616394,1
2378,0.9993656277656555,0.0006344123394228518,0
2379,0.9993482232093811,0.0006517798756249249,0
2380,0.9993784427642822,0.0006215489120222628,0
2381,0.0002494255604688078,0.999750554561615,1
2382,0.00024400680558755994,0.9997560381889343,1
2383,0.9993481040000916,0.0006518400623463094,0
2384,0.9993789196014404,0.0006210639257915318,0
2385,0.9993836879730225,0.0006162431091070175,0
2386,0.9993805885314941,0.0006193266599439085,0
2387,0.013229025527834892,0.9867709875106812,1
2388,0.9993686079978943,0.0006313927005976439,0
2389,0.00025230529718101025,0.9997476935386658,1
2390,0.9993727803230286,0.0006272041937336326,0
2391,0.9993672966957092,0.0006326943985186517,0
2392,0.00024323958496097475,0.9997567534446716,1
2393,0.0002491531486157328,0.9997507929801941,1
2394,0.9993657469749451,0.000634318043012172,0
2395,0.0002495192748028785,0.9997504353523254,1
2396,0.0002509433252271265,0.9997490048408508,1
2397,0.9993663430213928,0.0006336185615509748,0
2398,0.9993723034858704,0.0006277403444983065,0
2399,0.0002621950698085129,0.9997377991676331,1
